iter	MAE
1665	1510.137487
1666	1510.124415
1667	1510.111278
1668	1510.098276
1669	1510.085078
1670	1510.07186
1671	1510.058675
1672	1510.045527
1673	1510.032335
1674	1510.019271
1675	1510.006194
1676	1509.993025
1677	1509.979952
1678	1509.966847
1679	1509.953737
1680	1509.940678
1681	1509.927451
1682	1509.91438
1683	1509.901287
1684	1509.888226
1685	1509.875099
1686	1509.861951
1687	1509.848797
1688	1509.835631
1689	1509.822554
1690	1509.809454
1691	1509.796319
1692	1509.783224
1693	1509.770166
1694	1509.756973
1695	1509.743852
1696	1509.730681
1697	1509.717508
1698	1509.704474
1699	1509.691394
1700	1509.678305
1701	1509.665053
1702	1509.652072
1703	1509.638904
1704	1509.625784
1705	1509.612777
1706	1509.599626
1707	1509.586555
1708	1509.573467
1709	1509.560322
1710	1509.547156
1711	1509.534208
1712	1509.520989
1713	1509.508025
1714	1509.494802
1715	1509.481932
1716	1509.468778
1717	1509.455591
1718	1509.442417
1719	1509.429302
1720	1509.416123
1721	1509.403089
1722	1509.390067
1723	1509.376881
1724	1509.364016
1725	1509.35128
1726	1509.338167
1727	1509.324926
1728	1509.311716
1729	1509.298478
1730	1509.285406
1731	1509.272265
1732	1509.259399
1733	1509.246209
1734	1509.233057
1735	1509.220023
1736	1509.206964
1737	1509.19382
1738	1509.18078
1739	1509.167565
1740	1509.154482
1741	1509.141372
1742	1509.128237
1743	1509.115176
1744	1509.101955
1745	1509.088811
1746	1509.075767
1747	1509.062631
1748	1509.049477
1749	1509.036263
1750	1509.023164
1751	1509.009984
1752	1508.996835
1753	1508.983713
1754	1508.970652
1755	1508.957764
1756	1508.944596
1757	1508.93151
1758	1508.918491
1759	1508.905302
1760	1508.892068
1761	1508.878824
1762	1508.865741
1763	1508.852501
1764	1508.839271
1765	1508.826267
1766	1508.813089
1767	1508.799971
1768	1508.786894
1769	1508.773849
1770	1508.760684
1771	1508.747606
1772	1508.734464
1773	1508.7213
1774	1508.708197
1775	1508.695016
1776	1508.681883
1777	1508.668753
1778	1508.655593
1779	1508.642497
1780	1508.629281
1781	1508.616037
1782	1508.602973
1783	1508.589791
1784	1508.576565
1785	1508.563367
1786	1508.550313
1787	1508.537089
1788	1508.524
1789	1508.510831
1790	1508.497738
1791	1508.484494
1792	1508.471424
1793	1508.458203
1794	1508.445034
1795	1508.431798
1796	1508.418524
1797	1508.405336
1798	1508.392239
1799	1508.379075
1800	1508.365931
1801	1508.35289
1802	1508.339757
1803	1508.326643
1804	1508.313539
1805	1508.30041
1806	1508.287362
1807	1508.274382
1808	1508.261392
1809	1508.248362
1810	1508.235173
1811	1508.222005
1812	1508.20878
1813	1508.19562
1814	1508.182428
1815	1508.169364
1816	1508.156303
1817	1508.143109
1818	1508.129981
1819	1508.116885
1820	1508.103747
1821	1508.090675
1822	1508.077564
1823	1508.064426
1824	1508.051377
1825	1508.038143
1826	1508.024892
1827	1508.011635
1828	1507.998531
1829	1507.985403
1830	1507.972261
1831	1507.95903
1832	1507.945909
1833	1507.932768
1834	1507.919697
1835	1507.906664
1836	1507.893652
1837	1507.880474
1838	1507.867336
1839	1507.854083
1840	1507.840942
1841	1507.827767
1842	1507.814831
1843	1507.801734
1844	1507.78858
1845	1507.775615
1846	1507.762374
1847	1507.74917
1848	1507.735955
1849	1507.722773
1850	1507.709648
1851	1507.696531
1852	1507.683407
1853	1507.670768
1854	1507.657588
1855	1507.644467
1856	1507.631309
1857	1507.61824
1858	1507.604985
1859	1507.591759
1860	1507.578671
1861	1507.565422
1862	1507.55232
1863	1507.539162
1864	1507.526423
1865	1507.513248
1866	1507.500029
1867	1507.486907
1868	1507.47371
1869	1507.460681
1870	1507.447392
1871	1507.434136
1872	1507.420911
1873	1507.407782
1874	1507.394662
1875	1507.381467
1876	1507.368327
1877	1507.355204
1878	1507.342073
1879	1507.328995
1880	1507.315839
1881	1507.302702
1882	1507.28958
1883	1507.276369
1884	1507.263208
1885	1507.250104
1886	1507.237005
1887	1507.223844
1888	1507.210821
1889	1507.197688
1890	1507.184579
1891	1507.171753
1892	1507.158567
1893	1507.14543
1894	1507.132188
1895	1507.119069
1896	1507.105859
1897	1507.092709
1898	1507.079501
1899	1507.066344
1900	1507.053326
1901	1507.040206
1902	1507.026968
1903	1507.01395
1904	1507.000778
1905	1506.98783
1906	1506.974642
1907	1506.961392
1908	1506.94827
1909	1506.935193
1910	1506.922125
1911	1506.908896
1912	1506.895768
1913	1506.882617
1914	1506.869514
1915	1506.856374
1916	1506.843205
1917	1506.830011
1918	1506.816862
1919	1506.803837
1920	1506.7908
1921	1506.777576
1922	1506.764416
1923	1506.751288
1924	1506.738017
1925	1506.724936
1926	1506.711771
1927	1506.698626
1928	1506.685498
1929	1506.672257
1930	1506.659229
1931	1506.64606
1932	1506.632899
1933	1506.619832
1934	1506.606616
1935	1506.593381
1936	1506.580291
1937	1506.567055
1938	1506.553935
1939	1506.540701
1940	1506.527582
1941	1506.514449
1942	1506.501685
1943	1506.488501
1944	1506.475339
1945	1506.462176
1946	1506.448948
1947	1506.435914
1948	1506.422955
1949	1506.409722
1950	1506.396726
1951	1506.383687
1952	1506.370664
1953	1506.357487
1954	1506.344306
1955	1506.331158
1956	1506.317957
1957	1506.304922
1958	1506.291659
1959	1506.278543
1960	1506.265442
1961	1506.252395
1962	1506.239365
1963	1506.226254
1964	1506.213234
1965	1506.20008
1966	1506.186949
1967	1506.173817
1968	1506.16054
1969	1506.147446
1970	1506.134259
1971	1506.12112
1972	1506.107875
1973	1506.094634
1974	1506.08144
1975	1506.068241
1976	1506.055022
1977	1506.041896
1978	1506.028786
1979	1506.015686
1980	1506.002504
1981	1505.989286
1982	1505.976218
1983	1505.96315
1984	1505.949891
1985	1505.936868
1986	1505.923671
1987	1505.910487
1988	1505.897252
1989	1505.884141
1990	1505.871022
1991	1505.857864
1992	1505.844657
1993	1505.831492
1994	1505.818465
1995	1505.805279
1996	1505.792243
1997	1505.779005
1998	1505.76589
1999	1505.7529
2000	1505.739851
2001	1505.726696
2002	1505.713656
2003	1505.700384
2004	1505.687315
2005	1505.674156
2006	1505.661028
2007	1505.647821
2008	1505.634702
2009	1505.621571
2010	1505.60852
2011	1505.595301
2012	1505.582111
2013	1505.56903
2014	1505.555846
2015	1505.542757
2016	1505.529612
2017	1505.516416
2018	1505.503216
2019	1505.490042
2020	1505.476794
2021	1505.463793
2022	1505.450617
2023	1505.437486
2024	1505.424323
2025	1505.411227
2026	1505.398062
2027	1505.384857
2028	1505.371748
2029	1505.358636
2030	1505.345409
2031	1505.332214
2032	1505.319095
2033	1505.305944
2034	1505.292697
2035	1505.279648
2036	1505.266533
2037	1505.253366
2038	1505.240171
2039	1505.227353
2040	1505.214159
2041	1505.200931
2042	1505.187709
2043	1505.174565
2044	1505.161419
2045	1505.148199
2046	1505.135115
2047	1505.121911
2048	1505.108813
2049	1505.095807
2050	1505.082792
2051	1505.069524
2052	1505.056409
2053	1505.043259
2054	1505.030073
2055	1505.017059
2056	1505.003867
2057	1504.990755
2058	1504.977497
2059	1504.964277
2060	1504.951044
2061	1504.937992
2062	1504.924796
2063	1504.911705
2064	1504.898519
2065	1504.885411
2066	1504.87215
2067	1504.858902
2068	1504.845732
2069	1504.832647
2070	1504.819516
2071	1504.806326
2072	1504.793108
2073	1504.779941
2074	1504.766737
2075	1504.753527
2076	1504.740387
2077	1504.727158
2078	1504.714128
2079	1504.701009
2080	1504.688039
2081	1504.674879
2082	1504.661714
2083	1504.648548
2084	1504.635351
2085	1504.622299
2086	1504.609018
2087	1504.596104
2088	1504.582866
2089	1504.569858
2090	1504.556679
2091	1504.543504
2092	1504.530359
2093	1504.517319
2094	1504.504276
2095	1504.491125
2096	1504.478056
2097	1504.464887
2098	1504.451799
2099	1504.438669
2100	1504.425623
2101	1504.412638
2102	1504.399607
2103	1504.38657
2104	1504.373587
2105	1504.36069
2106	1504.347577
2107	1504.334982
2108	1504.321868
2109	1504.308685
2110	1504.295531
2111	1504.282686
2112	1504.269609
2113	1504.256437
2114	1504.243355
2115	1504.230212
2116	1504.217082
2117	1504.203972
2118	1504.190906
2119	1504.177933
2120	1504.164864
2121	1504.151913
2122	1504.138925
2123	1504.125862
2124	1504.112826
2125	1504.099683
2126	1504.086682
2127	1504.073582
2128	1504.060586
2129	1504.047473
2130	1504.034343
2131	1504.021409
2132	1504.008387
2133	1503.995479
2134	1503.982339
2135	1503.96945
2136	1503.956357
2137	1503.94338
2138	1503.930199
2139	1503.917284
2140	1503.904182
2141	1503.891085
2142	1503.877965
2143	1503.864798
2144	1503.851696
2145	1503.838613
2146	1503.825723
2147	1503.81269
2148	1503.799696
2149	1503.786798
2150	1503.773711
2151	1503.760717
2152	1503.747599
2153	1503.734488
2154	1503.721537
2155	1503.708549
2156	1503.695576
2157	1503.6826
2158	1503.669567
2159	1503.656784
2160	1503.643788
2161	1503.630703
2162	1503.617675
2163	1503.604697
2164	1503.591788
2165	1503.57869
2166	1503.565775
2167	1503.552948
2168	1503.540045
2169	1503.527096
2170	1503.51423
2171	1503.501109
2172	1503.487973
2173	1503.47518
2174	1503.462108
2175	1503.449167
2176	1503.43639
2177	1503.423446
2178	1503.410419
2179	1503.397485
2180	1503.384467
2181	1503.37144
2182	1503.358373
2183	1503.345448
2184	1503.332547
2185	1503.319485
2186	1503.306447
2187	1503.293575
2188	1503.280628
2189	1503.267577
2190	1503.254489
2191	1503.241555
2192	1503.228507
2193	1503.215537
2194	1503.202631
2195	1503.189767
2196	1503.176636
2197	1503.163906
2198	1503.150855
2199	1503.137946
2200	1503.12492
2201	1503.111855
2202	1503.098953
2203	1503.086101
2204	1503.073221
2205	1503.060304
2206	1503.04719
2207	1503.034166
2208	1503.021294
2209	1503.008393
2210	1502.995529
2211	1502.982606
2212	1502.970026
2213	1502.956922
2214	1502.944064
2215	1502.931011
2216	1502.918044
2217	1502.905073
2218	1502.892049
2219	1502.879188
2220	1502.866269
2221	1502.853348
2222	1502.840549
2223	1502.827634
2224	1502.814539
2225	1502.801674
2226	1502.788711
2227	1502.775896
2228	1502.762818
2229	1502.74975
2230	1502.736697
2231	1502.723676
2232	1502.710685
2233	1502.697777
2234	1502.684826
2235	1502.671736
2236	1502.6587
2237	1502.645689
2238	1502.632648
2239	1502.619528
2240	1502.606587
2241	1502.593524
2242	1502.580597
2243	1502.567611
2244	1502.55465
2245	1502.541762
2246	1502.528764
2247	1502.515939
2248	1502.502941
2249	1502.489919
2250	1502.477049
2251	1502.464077
2252	1502.451249
2253	1502.438337
2254	1502.42533
2255	1502.412396
2256	1502.399526
2257	1502.386671
2258	1502.373684
2259	1502.360673
2260	1502.347732
2261	1502.334894
2262	1502.321925
2263	1502.309083
2264	1502.296412
2265	1502.283497
2266	1502.270626
2267	1502.257742
2268	1502.24484
2269	1502.23199
2270	1502.219159
2271	1502.206342
2272	1502.193354
2273	1502.180508
2274	1502.167617
2275	1502.154796
2276	1502.141908
2277	1502.128943
2278	1502.115939
2279	1502.102951
2280	1502.08992
2281	1502.077119
2282	1502.06436
2283	1502.051482
2284	1502.038638
2285	1502.025941
2286	1502.013164
2287	1502.000357
2288	1501.987402
2289	1501.974549
2290	1501.961978
2291	1501.949085
2292	1501.93614
2293	1501.923222
2294	1501.910255
2295	1501.897216
2296	1501.884244
2297	1501.871334
2298	1501.858382
2299	1501.845433
2300	1501.832426
2301	1501.819427
2302	1501.806404
2303	1501.793362
2304	1501.780544
2305	1501.767764
2306	1501.754846
2307	1501.741941
2308	1501.729088
2309	1501.716119
2310	1501.703096
2311	1501.690234
2312	1501.677458
2313	1501.66457
2314	1501.651642
2315	1501.639012
2316	1501.626223
2317	1501.613296
2318	1501.600285
2319	1501.587372
2320	1501.574476
2321	1501.561544
2322	1501.548651
2323	1501.535762
2324	1501.522775
2325	1501.509926
2326	1501.497043
2327	1501.484156
2328	1501.471277
2329	1501.458301
2330	1501.445449
2331	1501.432599
2332	1501.419881
2333	1501.407008
2334	1501.393957
2335	1501.380998
2336	1501.36819
2337	1501.355615
2338	1501.34273
2339	1501.329765
2340	1501.316879
2341	1501.303996
2342	1501.291014
2343	1501.278329
2344	1501.265483
2345	1501.252728
2346	1501.239984
2347	1501.227212
2348	1501.214727
2349	1501.201953
2350	1501.189013
2351	1501.176018
2352	1501.16309
2353	1501.150082
2354	1501.137269
2355	1501.124246
2356	1501.111396
2357	1501.098567
2358	1501.08559
2359	1501.072733
2360	1501.059735
2361	1501.046835
2362	1501.033968
2363	1501.020977
2364	1501.008182
2365	1500.995319
2366	1500.98237
2367	1500.969559
2368	1500.956593
2369	1500.943613
2370	1500.930683
2371	1500.917828
2372	1500.904888
2373	1500.891873
2374	1500.879071
2375	1500.866261
2376	1500.853288
2377	1500.840272
2378	1500.827474
2379	1500.814601
2380	1500.801696
2381	1500.789037
2382	1500.776188
2383	1500.763259
2384	1500.750385
2385	1500.737536
2386	1500.72454
2387	1500.71158
2388	1500.698652
2389	1500.685798
2390	1500.673177
2391	1500.66056
2392	1500.648444
2393	1500.63548
2394	1500.622682
2395	1500.609651
2396	1500.596644
2397	1500.583656
2398	1500.570753
2399	1500.557903
2400	1500.544966
2401	1500.532095
2402	1500.519323
2403	1500.50645
2404	1500.493649
2405	1500.480652
2406	1500.467653
2407	1500.454653
2408	1500.441647
2409	1500.428738
2410	1500.415837
2411	1500.402859
2412	1500.389863
2413	1500.377006
2414	1500.36402
2415	1500.351049
2416	1500.33821
2417	1500.325346
2418	1500.312312
2419	1500.299434
2420	1500.286657
2421	1500.27371
2422	1500.261085
2423	1500.248186
2424	1500.235235
2425	1500.222374
2426	1500.209637
2427	1500.196693
2428	1500.183959
2429	1500.171056
2430	1500.158163
2431	1500.145367
2432	1500.132719
2433	1500.119756
2434	1500.107057
2435	1500.094257
2436	1500.08152
2437	1500.068528
2438	1500.055674
2439	1500.042895
2440	1500.029958
2441	1500.017103
2442	1500.004141
2443	1499.991314
2444	1499.978439
2445	1499.965483
2446	1499.952545
2447	1499.939645
2448	1499.926681
2449	1499.913647
2450	1499.900763
2451	1499.887849
2452	1499.874904
2453	1499.86191
2454	1499.849024
2455	1499.835997
2456	1499.823039
2457	1499.810173
2458	1499.79721
2459	1499.784544
2460	1499.7716
2461	1499.758982
2462	1499.745984
2463	1499.733085
2464	1499.720281
2465	1499.707258
2466	1499.69435
2467	1499.681462
2468	1499.668623
2469	1499.655774
2470	1499.642922
2471	1499.630182
2472	1499.617316
2473	1499.604483
2474	1499.591658
2475	1499.578887
2476	1499.566175
2477	1499.553162
2478	1499.540587
2479	1499.527681
2480	1499.514716
2481	1499.501665
2482	1499.488973
2483	1499.475887
2484	1499.462915
2485	1499.449985
2486	1499.43711
2487	1499.424232
2488	1499.411328
2489	1499.398392
2490	1499.385426
2491	1499.372644
2492	1499.359872
2493	1499.346863
2494	1499.33401
2495	1499.321225
2496	1499.308541
2497	1499.295641
2498	1499.282788
2499	1499.269974
2500	1499.257183
2501	1499.244149
2502	1499.231307
2503	1499.218443
2504	1499.206015
2505	1499.193054
2506	1499.180183
2507	1499.167182
2508	1499.154177
2509	1499.141302
2510	1499.12849
2511	1499.115641
2512	1499.102683
2513	1499.089644
2514	1499.076784
2515	1499.063736
2516	1499.050899
2517	1499.038041
2518	1499.025177
2519	1499.012153
2520	1498.999381
2521	1498.986924
2522	1498.974226
2523	1498.961361
2524	1498.948586
2525	1498.935717
2526	1498.922783
2527	1498.909828
2528	1498.897168
2529	1498.884242
2530	1498.871341
2531	1498.858426
2532	1498.845662
2533	1498.83284
2534	1498.820023
2535	1498.807046
2536	1498.794037
2537	1498.781038
2538	1498.768145
2539	1498.755176
2540	1498.742352
2541	1498.729509
2542	1498.716541
2543	1498.703618
2544	1498.690725
2545	1498.67777
2546	1498.664899
2547	1498.652001
2548	1498.638943
2549	1498.625996
2550	1498.613039
2551	1498.60022
2552	1498.587304
2553	1498.574343
2554	1498.561422
2555	1498.548865
2556	1498.535923
2557	1498.522924
2558	1498.510051
2559	1498.497019
2560	1498.484016
2561	1498.471073
2562	1498.45807
2563	1498.445071
2564	1498.432159
2565	1498.419304
2566	1498.406315
2567	1498.393391
2568	1498.380422
2569	1498.367469
2570	1498.354633
2571	1498.341766
2572	1498.328889
2573	1498.316147
2574	1498.303112
2575	1498.290301
2576	1498.277284
2577	1498.264279
2578	1498.251305
2579	1498.238432
2580	1498.22546
2581	1498.212641
2582	1498.19971
2583	1498.186685
2584	1498.173958
2585	1498.161139
2586	1498.148446
2587	1498.135537
2588	1498.122653
2589	1498.109638
2590	1498.096764
2591	1498.083702
2592	1498.070717
2593	1498.057684
2594	1498.044722
2595	1498.03183
2596	1498.018855
2597	1498.005822
2598	1497.992801
2599	1497.979779
2600	1497.966907
2601	1497.954162
2602	1497.941253
2603	1497.928533
2604	1497.915647
2605	1497.90277
2606	1497.889773
2607	1497.876788
2608	1497.863768
2609	1497.85089
2610	1497.83801
2611	1497.82517
2612	1497.812245
2613	1497.799289
2614	1497.786281
2615	1497.773463
2616	1497.760503
2617	1497.747507
2618	1497.734662
2619	1497.721727
2620	1497.708776
2621	1497.695807
2622	1497.68278
2623	1497.669825
2624	1497.657186
2625	1497.644262
2626	1497.631429
2627	1497.618416
2628	1497.605436
2629	1497.592467
2630	1497.579629
2631	1497.566749
2632	1497.553787
2633	1497.540908
2634	1497.528051
2635	1497.515719
2636	1497.50278
2637	1497.489958
2638	1497.47713
2639	1497.464292
2640	1497.451378
2641	1497.438496
2642	1497.42563
2643	1497.412683
2644	1497.399814
2645	1497.386899
2646	1497.373955
2647	1497.361011
2648	1497.348226
2649	1497.335297
2650	1497.322388
2651	1497.309427
2652	1497.296469
2653	1497.283503
2654	1497.270674
2655	1497.257644
2656	1497.244709
2657	1497.23172
2658	1497.218897
2659	1497.206204
2660	1497.193211
2661	1497.180404
2662	1497.167518
2663	1497.154731
2664	1497.142345
2665	1497.12936
2666	1497.1166
2667	1497.103653
2668	1497.09088
2669	1497.077939
2670	1497.065079
2671	1497.05217
2672	1497.03927
2673	1497.026451
2674	1497.013613
2675	1497.000777
2676	1496.98791
2677	1496.974998
2678	1496.962423
2679	1496.949478
2680	1496.936715
2681	1496.923743
2682	1496.91075
2683	1496.897837
2684	1496.885078
2685	1496.872121
2686	1496.859244
2687	1496.846317
2688	1496.833381
2689	1496.82045
2690	1496.80761
2691	1496.794749
2692	1496.781771
2693	1496.768892
2694	1496.756027
2695	1496.743245
2696	1496.730318
2697	1496.717369
2698	1496.704533
2699	1496.69184
2700	1496.678886
2701	1496.666009
2702	1496.653077
2703	1496.640612
2704	1496.627753
2705	1496.614828
2706	1496.601927
2707	1496.589126
2708	1496.576148
2709	1496.563296
2710	1496.551018
2711	1496.538153
2712	1496.525331
2713	1496.512551
2714	1496.499624
2715	1496.486805
2716	1496.473907
2717	1496.460986
2718	1496.448113
2719	1496.435141
2720	1496.422256
2721	1496.409345
2722	1496.396396
2723	1496.383388
2724	1496.370582
2725	1496.357818
2726	1496.344922
2727	1496.332092
2728	1496.319168
2729	1496.30673
2730	1496.293748
